"ENSEMBL","baseMean","log2FoldChange","lfcSE","pvalue","padj","Direction","SYMBOL"
"ENSMUSG00000057137",40.4969467722866,0.630617660774404,0.370337150798947,0.0210958291801941,0.0611402059415114,"Up","Tmem140"
"ENSMUSG00000086859",610.717959654476,0.630567275397315,0.237288354311003,0.0019223745311221,0.00793705714926445,"Up","Snhg20"
"ENSMUSG00000110537",18.9990150455972,0.630443759455226,0.415547084901369,0.0304774622012256,0.0826470577125832,"Up",NA
"ENSMUSG00000031659",99.4039736709444,0.630429471444175,0.220983412550027,0.00106183257574313,0.00473361241329114,"Up","Adcy7"
"ENSMUSG00000003873",2620.71821505028,0.630406909849651,0.135860094567832,8.76303173746671e-07,7.97326637713793e-06,"Up","Bax"
"ENSMUSG00000031665",1605.94541189179,0.63009255038179,0.398177578911272,0.0269166115096057,0.0745658163016577,"Up","Sall1"
"ENSMUSG00000026028",831.296437219461,0.630037829929224,0.100951946809199,1.11337464900009e-10,1.90013656250582e-09,"Up","Trak2"
"ENSMUSG00000043998",959.440790976994,0.629983446500499,0.150329638762573,6.96607563088839e-06,5.31472284653172e-05,"Up","Mgat2"
"ENSMUSG00000024330",20.6520697579503,0.629487397868241,0.430507344957801,0.0338577078752754,0.0898885518385041,"Up","Col11a2"
"ENSMUSG00000049775",1965.33959794729,0.629448726228212,0.0807601888901957,1.68040477120109e-15,5.51510834552896e-14,"Up","Tmsb4x"
"ENSMUSG00000091754",27.7520892455672,0.6293475078878,0.448372113302948,0.0376392951192127,0.0979313792608244,"Up","Gm3636"
"ENSMUSG00000021990",661.426588295644,0.628174461238948,0.208070973702866,0.000627461817446614,0.00298839062051296,"Up","Spata13"
"ENSMUSG00000104693",22.6743078399617,0.628023390274048,0.395293089207248,0.0267622747848304,0.0742420892875564,"Up",NA
"ENSMUSG00000028069",857.973818172055,0.627998445516387,0.300195076042231,0.00886519401428929,0.02948649863256,"Up","Gpatch4"
