"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000037958",2005.81096747173,-0.00153378741809069,0.0962239254063967,0.977726994510335,1
"ENSMUSG00000037960",571.471887708482,0.119489410001902,0.170787702853846,0.144849223062492,0.41488564240416
"ENSMUSG00000037962",12.9456877488711,1.03284675444122,0.528750550639315,0.000569843061189736,0.00665076180495985
"ENSMUSG00000037965",1085.2717303865,0.0495851987544495,0.0951417062819559,0.365007591412041,0.671616402430868
"ENSMUSG00000037966",371.948596604051,0.0860205120225434,0.141200768890592,0.231517501414661,0.537864522483251
"ENSMUSG00000037971",96.0701628010726,0.244384476502991,0.221229139474187,0.0261961754345188,0.134264786576817
"ENSMUSG00000037972",761.311380955775,0.0717105793336584,0.111320812330948,0.246777731182393,0.556360295934076
"ENSMUSG00000037973",1.28949903657956,0.0972133949592874,0.436014676615085,0.284345388933301,NA
"ENSMUSG00000037974",0.125909768921488,-0.0207119557601807,0.574805394986368,0.672448011864907,NA
"ENSMUSG00000037977",10.2714224383886,0.0257418011419483,0.229542386618755,0.737324359829611,0.908004033596083
"ENSMUSG00000037979",330.775134921536,-0.0286078627669997,0.105742953957343,0.624712670069798,0.850557263643921
"ENSMUSG00000037982",5.92035604188466,0.0770747522775355,0.295956122507863,0.376126233717052,0.681720230361737
"ENSMUSG00000037984",0,0,0.661861670476434,NA,NA
"ENSMUSG00000037989",187.602824765891,0.01000452365735,0.131058695188144,0.877622104155322,0.969352221304047
"ENSMUSG00000037990",54.5027116079152,-0.27441247631612,0.292826204527272,0.0289760422180079,0.143827068717654
"ENSMUSG00000037991",276.503073673963,0.0471720438380009,0.116294436237646,0.449722059863083,0.743462847113937
"ENSMUSG00000037992",546.889063721473,0.0460523705272185,0.13265059573265,0.489981060388471,0.77299118998319
"ENSMUSG00000037993",3914.23823476586,-0.0390502898736393,0.123992141272164,0.543310669113982,0.809669340541575
"ENSMUSG00000037994",24.9756572433599,1.20003897718378,0.591598690274758,0.000413424194189908,0.00510062747988628
"ENSMUSG00000037995",1072.81562103708,-0.718566219748865,0.263021490652759,0.000107055940152751,0.00159739159259787
"ENSMUSG00000037996",2.85556109232892,0.0666618705906297,0.334387452841605,0.43782648422287,0.732325857760803
"ENSMUSG00000037997",184.031170095167,0.0296344193868654,0.112241526088988,0.624896626800353,0.850557263643921
"ENSMUSG00000037999",652.09520222982,-0.0773928048806693,0.113003150003207,0.218333370758207,0.521365223701518
"ENSMUSG00000038000",598.833943381434,-0.0212590380201916,0.0845581513878375,0.671341415785,0.874289071484295
"ENSMUSG00000038002",912.999445092785,0.0145815520511813,0.0803294878927432,0.762507130114091,0.919443209920657
"ENSMUSG00000038005",2460.39974268464,-0.252776439429151,0.153752147563254,0.00899964196596171,0.0604077999289117
"ENSMUSG00000038007",1049.21936053912,0.0859025138378435,0.116620413109033,0.184637625898946,0.475497863494092
"ENSMUSG00000038009",113.143293355352,0.241309056752151,0.192381732515155,0.0205186162020496,0.111853574213893
"ENSMUSG00000038010",318.149743025701,0.0666846136713452,0.120168972259129,0.301894510603808,0.614913354619979
"ENSMUSG00000038011",47.0425053062485,-0.134572390215916,0.298293378850084,0.172264759556329,0.458362706187901
"ENSMUSG00000038013",393.518062409455,0.0419290536315319,0.109388271626073,0.484659615446871,0.769709763173558
"ENSMUSG00000038014",3609.38300579015,-0.0610382832925023,0.100131589910394,0.285245972079022,0.598501811275378
"ENSMUSG00000038015",0.102692156015453,0,0.566592002718159,1,NA
"ENSMUSG00000038020",39.3913674172391,-0.0753621935546444,0.167716355936526,0.319589656096031,0.631517923888001
"ENSMUSG00000038022",65.3920442581987,0.0891508226665199,0.155084350867493,0.235833158383828,0.543079027257186
"ENSMUSG00000038023",890.201990463988,0.037684657541057,0.0718548965741537,0.388601249083498,0.692561119042258
"ENSMUSG00000038024",889.363858544658,0.0374404505571594,0.0779889360615822,0.423899104797611,0.720394036895075
"ENSMUSG00000038025",250.645313111173,-0.0145544249261044,0.135217727861133,0.825162960781795,0.948098550288314
"ENSMUSG00000038026",21.3770735610088,0.218293942964191,0.410487633602124,0.0799979020034071,0.285787262829105
"ENSMUSG00000038028",1345.0580738223,-0.0840820125149915,0.0930602662751368,0.12948052490594,0.387937215084776
"ENSMUSG00000038034",956.486351422483,-0.129609907551954,0.134415897881808,0.0833751700115631,0.293319515822433
"ENSMUSG00000038037",114.483644262295,-0.0432874708747927,0.150137928754627,0.535688517009258,0.805388399300541
"ENSMUSG00000038039",1019.31937499297,0.063695946002217,0.0960906113141179,0.251438046020865,0.562066735538603
"ENSMUSG00000038042",179.309984874097,-0.126963791171731,0.149127948658479,0.105525747881104,0.342058572248193
"ENSMUSG00000038044",1.03141688314667,-0.0782369681473013,0.485825542161557,0.338687455129767,NA
"ENSMUSG00000038045",43.6884816522411,-0.084393182794067,0.266006884383521,0.330261197077323,0.640133289252041
"ENSMUSG00000038046",343.095308459758,-0.115317035611294,0.109913471902474,0.0768643886371531,0.278536035920076
"ENSMUSG00000038047",2044.41117942555,0.000945799706502016,0.0684476586312089,0.982288889530093,1
"ENSMUSG00000038048",0.194702285894013,0.0126520599583423,0.569736553777013,0.794062831554192,NA
"ENSMUSG00000038055",96.6735912617398,0.0389449392837248,0.130114554579413,0.553579816587104,0.8173812353031
"ENSMUSG00000038056",1285.82728081777,0.0252605348856119,0.0884161738827987,0.62556589111726,0.850894558736796
"ENSMUSG00000038057",4.66422164592294,0.0732719471840498,0.350042558478309,0.400861949213932,0.701428160267033
"ENSMUSG00000038058",21.9809474431241,0.0502791499240556,0.233182577270153,0.526121755284439,0.79878873152349
"ENSMUSG00000038059",364.572065776926,-0.0552768588740285,0.126099597400008,0.399674744712775,0.700637494852957
"ENSMUSG00000038060",18.6657766111404,0.0275985670583935,0.189711493732244,0.70742553318875,0.892411658846225
"ENSMUSG00000038064",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038065",95.8662836692479,0.247005784982881,0.271584253447198,0.0360716882972091,0.168054227387213
"ENSMUSG00000038067",0.582331598853583,0.05007762196685,0.440802336656423,0.515040623771457,NA
"ENSMUSG00000038068",50.3205357297137,0.109537221291424,0.182482521012642,0.183866185565518,0.474218020371341
"ENSMUSG00000038069",956.298186283802,-0.109318247205014,0.134800480953369,0.132274660552772,0.393601675659074
"ENSMUSG00000038070",111.130013729871,0.135366019810788,0.177220409199236,0.112710266721999,0.356447034391838
"ENSMUSG00000038071",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038072",267.219150592264,0.0361506084523144,0.112870163030804,0.553239470499486,0.817062738573362
"ENSMUSG00000038074",49.9950148254084,0.190614910062083,0.286330149684707,0.0799774529970196,0.285787262829105
"ENSMUSG00000038077",11.0072962977588,0.0474181650843633,0.199408650663255,0.533425806240424,0.80373520575576
"ENSMUSG00000038079",561.692008311908,-0.127081802883563,0.127827545812047,0.0799569081241259,0.285787262829105
"ENSMUSG00000038080",497.401809868303,-0.000336768954157602,0.0653479763500127,0.993448005496647,1
"ENSMUSG00000038084",2778.2735790373,0.0927424928376549,0.0792479328830116,0.0649634175879171,0.250543349768699
"ENSMUSG00000038085",58.749671805209,-0.268284968575053,0.234874828874874,0.0208244248000725,0.113099241218738
"ENSMUSG00000038086",7.57803934014942,-0.0555443912071385,0.218907471435182,0.480879371591607,0.766693736275258
"ENSMUSG00000038092",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038094",0.155136423775325,0.0132972324612874,0.569404559592019,0.784758581602844,NA
"ENSMUSG00000038095",5309.48176293159,-0.0113563867011696,0.0583420912557106,0.759701633105083,0.918206108723467
"ENSMUSG00000038102",2421.37051294542,-0.155599137369032,0.112695143629605,0.0289142018964514,0.143702539404419
"ENSMUSG00000038112",27.1920812717427,-0.10168651690112,0.233485548915527,0.24255583618251,0.551265812361637
"ENSMUSG00000038115",0.578535005467816,0.0267333894243045,0.456086830281766,0.704282344701384,NA
"ENSMUSG00000038116",3044.58350792422,0.755336480370338,0.0739872891417729,6.41588244314876e-26,1.12656021541932e-23
"ENSMUSG00000038119",561.266815296192,-0.0991092724854074,0.121710282155658,0.142670841354037,0.410739974537915
"ENSMUSG00000038121",1167.93050570859,0.049004006711475,0.0715503545691422,0.260575253331864,0.572119340406881
"ENSMUSG00000038122",264.918597287168,0.0132714698178338,0.101684090564187,0.8156856395131,0.944846800282357
"ENSMUSG00000038126",1053.47899427819,-0.0262557812062564,0.0587027699257406,0.476445691161856,0.763757977266377
"ENSMUSG00000038127",1928.5999295835,0.0461629924624866,0.0708158166239001,0.284652864443316,0.597933705693151
"ENSMUSG00000038128",39.096075260637,-0.709950132762939,0.370829456029459,0.000881480306637094,0.00961997320217819
"ENSMUSG00000038132",7.6369132147521,0.123904151762592,0.317250501465081,0.204201092847408,0.503172370872964
"ENSMUSG00000038135",4.8198013271172,-0.000425276857730195,0.315537182223738,0.995675244461886,1
"ENSMUSG00000038141",630.962371958434,0.824901154864973,0.138336465437255,9.07465363769524e-11,4.57595226766448e-09
"ENSMUSG00000038143",281.684322812874,-0.835144444868276,0.21797351349352,3.02030400255131e-06,6.77278204266524e-05
"ENSMUSG00000038145",363.755784156285,0.0130655688009636,0.0740253177255309,0.772895917621273,0.925038754502027
"ENSMUSG00000038146",3428.1045678419,0.0717486850068474,0.155396255833893,0.327984751265041,0.638689813332133
"ENSMUSG00000038147",0.267451048672963,-0.00958911704840222,0.547602939637639,0.858245410814851,NA
"ENSMUSG00000038148",0.258669908804435,-0.0164447365723852,0.550726079013452,0.760984976423896,NA
"ENSMUSG00000038150",677.173319745339,0.108003347365316,0.110088055976695,0.0937650502647617,0.3161837240238
"ENSMUSG00000038151",225.352129718756,1.45245281155214,0.276706096645262,9.52717462966438e-09,3.4441436813783e-07
"ENSMUSG00000038152",0.668370579872729,0.0376311224558419,0.435418417657802,0.61351327770324,NA
"ENSMUSG00000038155",607.652706659109,-0.227951628307978,0.370805254363051,0.0667557161111572,0.254836433731037
"ENSMUSG00000038156",269.620503693558,-2.40467207332412,0.364757565086621,8.34225186532831e-13,5.46862417278488e-11
"ENSMUSG00000038160",734.869192049684,0.275943916281655,0.107152487363987,0.000986985533369117,0.0105374904990429
"ENSMUSG00000038165",2.69674273000787,0,0.566592002718159,1,1
"ENSMUSG00000038167",15.7695640693803,-0.0507184906111577,0.187798529797645,0.500851124236443,0.781010394139152
"ENSMUSG00000038168",78.3952944242203,0.525743810154936,0.261617777139575,0.00101301654658642,0.0107396136955087
"ENSMUSG00000038170",1024.90775536531,-0.00917611704879969,0.0658702971780039,0.823787013146892,0.947624906442839
"ENSMUSG00000038172",1421.56382836559,-0.0210990391344656,0.101944681388575,0.711626936328468,0.895351734963044
"ENSMUSG00000038173",0.0772861847142713,-0.00718863114156974,0.56771647275303,0.881543082872947,NA
"ENSMUSG00000038174",335.412425476129,-0.00485407125616472,0.0868312453249081,0.924447663217344,0.986187569678583
"ENSMUSG00000038175",176.616124464663,0.456917525154373,0.206451869816293,0.000799714474469649,0.00886038583375781
"ENSMUSG00000038178",386.893405477034,0.00859233057715914,0.105325950957141,0.882527737054354,0.971260620224862
"ENSMUSG00000038179",0.0615799254508346,0.00673641181839654,0.567579645161722,0.888927237829812,NA
"ENSMUSG00000038180",42.150625294906,0.0732005356287443,0.163525138981468,0.328010100276534,0.638689813332133
"ENSMUSG00000038181",462.182899113182,-0.263416500271011,0.151350940815592,0.00690503987535826,0.0494877967160334
"ENSMUSG00000038187",1012.20649147695,-0.0196275652331522,0.0869726012306528,0.701332199423365,0.889717393488576
"ENSMUSG00000038188",58.7900704825528,0.549527440941168,0.434457650311874,0.00521128731652852,0.0400959218962637
"ENSMUSG00000038192",39.5240877639365,0.240399764764234,0.780502388015338,0.0583490964788429,0.233752970330602
"ENSMUSG00000038193",3.24039757590707,0.0198912829300175,0.323854749537431,0.801393929828802,0.938347746228791
"ENSMUSG00000038195",4.26933763810077,-0.0534859622721142,0.296992973175178,0.5200011451362,0.79411176411199
"ENSMUSG00000038199",7.80026075658612,0.105052241077558,0.452832138535671,0.255860401321183,0.566788280878958
"ENSMUSG00000038201",49.4744622280233,0.269946032401206,0.290314906238021,0.0301454017738247,0.147735380776679
"ENSMUSG00000038203",1.76758005725013,0.69217041885786,1.26911131364485,0.00839526071662978,NA
"ENSMUSG00000038204",2.99277613351403,0.0612342692184051,0.327762239882103,0.470574650497574,0.75928805850714
"ENSMUSG00000038205",641.246399159825,-0.0090640045704169,0.0790947457043462,0.849399360612221,0.958254235073425
"ENSMUSG00000038206",434.5463758868,-0.256662614539367,0.162072984323357,0.00988143755709093,0.0650145035121279
"ENSMUSG00000038208",95.010101373484,0.0177530165772839,0.0993012887056836,0.751671150983617,0.914976833816772
"ENSMUSG00000038209",0.0360306265810259,0,0.566592002718159,1,NA
"ENSMUSG00000038210",0.408579724264792,0.0511545930606136,0.524577718360644,0.457976562188666,NA
"ENSMUSG00000038212",1251.77776105145,0.187309131121543,0.093879500386432,0.00624133534718999,0.0459020571944048
"ENSMUSG00000038213",112.600504881416,1.1310240671143,0.161397512523594,2.20428575248305e-13,1.59789986461876e-11
"ENSMUSG00000038214",2043.95601811206,-0.0067603289833337,0.124273774334683,0.915138285535941,0.98242859999726
"ENSMUSG00000038215",933.435708467682,-0.28643883207703,0.133364381098184,0.00251406086622734,0.0226276983959848
"ENSMUSG00000038216",1.69284790599915,-0.00113603073042328,0.390009510673549,0.987828746689001,NA
"ENSMUSG00000038217",83.0427252178828,0.793837030504733,0.261848394559451,4.36269112498438e-05,0.000738353559930661
"ENSMUSG00000038218",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038224",1.65134981885316,0.0155296925021521,0.336435307871212,0.8429362218754,NA
"ENSMUSG00000038225",750.181445539997,-0.010568193662753,0.120219470926177,0.865708302545001,0.96480899228437
"ENSMUSG00000038227",2.71383332742271,0,0.406287671052985,1,1
"ENSMUSG00000038233",1.96003728185912,-0.193426828337856,0.618048368543046,0.0953298989954473,0.319651797722842
"ENSMUSG00000038235",1662.86346856915,0.0375492269632707,0.0856869570994809,0.457041889859725,0.748953071075856
"ENSMUSG00000038236",13.2868125662593,0.0397146254671776,0.29987020538383,0.625056551584162,0.850557263643921
"ENSMUSG00000038239",75.8613149073011,0.0543012297287031,0.161761385201412,0.454414486230122,0.747149640093187
"ENSMUSG00000038240",318.773264867956,0.0684152727138381,0.0935602460189267,0.210680799926121,0.511764897646626
"ENSMUSG00000038241",2541.24288608015,-0.450157182239745,0.196314924642096,0.000679286594347919,0.00770851134705491
"ENSMUSG00000038242",6.57241157015412,-0.0578813813499514,0.281881474766609,0.487007657701794,0.770908956293082
"ENSMUSG00000038244",37.9729637480457,0.0477080356700067,0.168652923775175,0.512738346593117,0.788768909294732
"ENSMUSG00000038246",4.68469725862944,-0.0573219586103147,0.366479918973197,0.491363858827864,0.773895435466347
"ENSMUSG00000038248",26.1540805216733,-0.0450141682879186,0.198989731626003,0.552891589046802,0.816671623118101
"ENSMUSG00000038250",1252.33018187907,-0.258821832602206,0.133509621871849,0.00471389809810016,0.037158672876089
"ENSMUSG00000038252",5979.2650509255,0.0151957252797256,0.047599412249571,0.623459569139675,0.849802875429779
"ENSMUSG00000038253",3.74715504659444,0.0257800390397249,0.368199462502737,0.740145825450571,0.909333904123879
"ENSMUSG00000038255",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038256",845.165053399728,0.00812483980947287,0.113050259053108,0.893216449693073,0.975208675826951
"ENSMUSG00000038257",0.16706231251865,0.00413536450023816,0.565716870463389,0.932127407433464,NA
"ENSMUSG00000038259",3.3744166369067,-0.311665235108741,0.782873001037344,0.0401672335692422,0.181509378532334
"ENSMUSG00000038260",384.640654822569,-0.0952597232880594,0.122874741853047,0.158961095661717,0.43678081238203
"ENSMUSG00000038264",55.8383250503024,0.134815920584548,0.261539624938985,0.158479174813969,0.436220634163971
"ENSMUSG00000038267",260.722009268327,0.483330723221569,0.20225465477277,0.000459426068554849,0.005570328646239
"ENSMUSG00000038268",555.627067151207,0.00819101922429437,0.0657944803035959,0.842347733390834,0.955395958524952
"ENSMUSG00000038271",179.516835574456,-0.016887312822007,0.124807370780951,0.790987369345089,0.934092625426464
"ENSMUSG00000038274",10731.5951738306,0.0345035559476136,0.072192808137844,0.432209306601153,0.72753815146951
"ENSMUSG00000038276",7.64935331081489,0.0488330373578648,0.250064213534666,0.54323051348662,0.809669340541575
"ENSMUSG00000038279",5319.07928272888,0.0239822889770078,0.0715378973399212,0.584137875702486,0.832237248241143
"ENSMUSG00000038280",813.012322915595,0.0465011200175832,0.106648323290249,0.431929690032218,0.727378770694776
"ENSMUSG00000038286",208.176430756553,0.0907484819411542,0.169533899311154,0.244030319178832,0.553146640960224
"ENSMUSG00000038290",1483.63819445571,0.0317005335940255,0.0877122862971033,0.537604174192167,0.806990425966061
"ENSMUSG00000038291",236.019272731397,-0.192389472735726,0.218028263012258,0.0564169524650987,0.228338297423056
"ENSMUSG00000038292",83.4916133102059,0.26085186296091,0.293127580187106,0.0341926727735933,0.161894161585583
"ENSMUSG00000038295",314.420874254888,-0.467241754337075,0.202497139307986,0.000606192460848474,0.00698791379545492
"ENSMUSG00000038296",15.0342558580693,0.0330247563738982,0.174752155736043,0.648198480639596,0.861315629747181
"ENSMUSG00000038298",40.3385565899873,0.129953129589817,0.368763284807967,0.198486246746691,0.495087466153486
"ENSMUSG00000038299",4451.01222748885,0.0295810177238607,0.0570321403079107,0.409328044238903,0.708803612536002
"ENSMUSG00000038300",0.23837286760442,0,0.566592002718159,1,NA
"ENSMUSG00000038301",1004.95840281782,0.0494261469049388,0.074290150706835,0.271655416359954,0.583720823714455
"ENSMUSG00000038302",326.172623576038,-0.00244953582705231,0.0900326802788588,0.962798683897313,1
"ENSMUSG00000038304",4.58265971085498,0.00282445934157755,0.250277254650534,0.970805479968141,1
"ENSMUSG00000038305",269.667737596044,0.070831872459598,0.141503819208423,0.315313532768125,0.626865743572376
"ENSMUSG00000038311",16.9885140948317,0.218803407871058,0.396305075158609,0.0776593642472325,0.280363671159137
"ENSMUSG00000038312",469.301973635991,0.0588885502773725,0.0961591218961714,0.287768315558729,0.600793201637273
"ENSMUSG00000038319",282.208625226853,-0.0632117610186358,0.160827831520666,0.388741265037742,0.692606062532364
"ENSMUSG00000038323",201.208687776785,0.0179656205377335,0.100932981096552,0.751329085316788,0.914909894595511
"ENSMUSG00000038324",2265.81442787898,0.0397869676912998,0.0598330784240345,0.285765882885115,0.598941900545525
"ENSMUSG00000038327",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038330",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038331",51.4109816151507,0.105739330258522,0.240874396247558,0.23159388825306,0.537873117000582
"ENSMUSG00000038332",569.570879327376,0.00655983483078753,0.0589292579001804,0.861292296890049,0.963412954808652
"ENSMUSG00000038335",5562.96769779623,-0.0342060703556869,0.087245510400726,0.504132746605358,0.783433592823153
"ENSMUSG00000038342",737.951084330798,0.122005065436327,0.151873100524807,0.119964710996858,0.369709197542082
"ENSMUSG00000038344",1525.0175164682,0.0198580673084637,0.065757863831132,0.62738365741588,0.851260027412641
"ENSMUSG00000038346",1455.12039343142,0.0110615720617262,0.0606313519454947,0.773213027943635,0.92528504898063
"ENSMUSG00000038347",50.0184620914875,0.741814220390523,0.447489397149641,0.00151643827357026,0.0149185968424376
"ENSMUSG00000038349",7.40008350054222,-1.78419231848931,0.647703284325119,5.35213693572159e-05,0.000880796024919671
"ENSMUSG00000038351",575.759876173578,-0.137235151876668,0.151778228694319,0.0878174180507212,0.302773026540232
"ENSMUSG00000038352",39.9202686879178,0.000701111874219401,0.149635116105099,0.99178534222827,1
"ENSMUSG00000038354",444.270657905333,1.09866489216971,0.371575847349582,5.45810759960747e-05,0.000893748077051461
"ENSMUSG00000038357",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038365",599.774685618689,-0.350086629167583,0.114273314070203,0.000162008423047676,0.00228555067981033
"ENSMUSG00000038366",2814.33889308402,-0.0590154703683666,0.118522974811062,0.353790342565778,0.662162537118197
"ENSMUSG00000038368",897.984443015906,0.0127803220623259,0.106115823529343,0.826863721588443,0.949030047831606
"ENSMUSG00000038369",1055.9322033284,0.0931370299394549,0.109368664540259,0.137713464856386,0.40231082934311
"ENSMUSG00000038370",18.9278561606021,1.88636938084804,0.495324581026414,3.18296573857446e-06,7.11320502440969e-05
"ENSMUSG00000038371",2236.42338309715,-0.0490202216345285,0.108752843089042,0.413855238020928,0.712374364194274
"ENSMUSG00000038372",307.96267156177,-0.433958330676051,0.144116605675555,0.000106137886904909,0.00158851421908063
"ENSMUSG00000038374",7183.53892810922,0.0219387823470724,0.0542760422327472,0.525183626827176,0.79798046860722
"ENSMUSG00000038375",354.752842525622,0.00150990142659971,0.115879721785493,0.98034638611581,1
"ENSMUSG00000038379",1528.26067299323,0.0431456533903724,0.0722864434002937,0.325664655859469,0.637075831834691
"ENSMUSG00000038383",616.176567416329,-0.0581706697280353,0.0841015208797555,0.244298899077786,0.553428612399536
"ENSMUSG00000038384",586.795077730646,-0.110957981285096,0.184347629624975,0.180756185904974,0.46964607636507
"ENSMUSG00000038387",976.029563170402,0.114992753848095,0.162052280269261,0.149222972692324,0.421458994825111
"ENSMUSG00000038388",2031.93872014948,0.309988790742662,0.0897946889238873,6.28567870978266e-05,0.00100581088288516
"ENSMUSG00000038390",162.610261209205,-0.11013786552141,0.139516225242075,0.136684032165694,0.400361658708748
"ENSMUSG00000038393",1716.26314824037,1.55577773612148,0.267974871489496,4.153391672926e-10,1.92189648564147e-08
"ENSMUSG00000038398",1815.27051199746,-0.327893986309327,0.162419679439862,0.00254398572204111,0.022844759456466
"ENSMUSG00000038400",642.257709827169,0.000100552788790568,0.116070899555845,0.998692111866695,1
"ENSMUSG00000038402",1.85938177602758,0.161156741949972,0.512710689377229,0.137722072641383,NA
"ENSMUSG00000038403",26.3350271837265,0.118295406326715,0.2343371167128,0.188589411686503,0.481039818286373
"ENSMUSG00000038406",1809.78733384348,-0.0350514873105726,0.129894914130975,0.592577031023493,0.835663426409224
"ENSMUSG00000038408",0.203935332288067,0,0.566592002718159,1,NA
"ENSMUSG00000038412",921.928482980925,0.0591195888702184,0.0910532135723886,0.266299792677179,0.578807661669917
"ENSMUSG00000038415",48.0355993891772,0.951438579369619,0.656281590473895,0.00173011255606192,0.0167081931382108
"ENSMUSG00000038416",2718.90086089448,-0.323411543299877,0.132353868856098,0.00100415399005248,0.0106917663066443
"ENSMUSG00000038417",1277.91021191259,0.0142820975919678,0.0963436388818493,0.795084791750239,0.935879298210991
"ENSMUSG00000038418",1025.20009817784,0.0738713166275147,0.290953343622855,0.391955988835944,0.694996526593425
"ENSMUSG00000038421",0.035976075707009,0,0.566592002718159,1,NA
"ENSMUSG00000038422",24.2377286547004,0.070170399829741,0.197826972519089,0.372691237985696,0.678706937858934
"ENSMUSG00000038425",515.867366822912,1.0720248622501,0.153880846235819,2.8460170286232e-13,2.02056934602541e-11
"ENSMUSG00000038429",3232.98169577258,-0.0322788894001788,0.0783059311781133,0.49257666288765,0.775141428132223
"ENSMUSG00000038437",2176.70918490799,0.0677497516246191,0.115325032839172,0.282836074093842,0.596552363055502
"ENSMUSG00000038446",1966.75535075657,0.0326429646124852,0.0697594709399617,0.444568299093137,0.739105602330344
"ENSMUSG00000038451",84.194680958885,-0.0104468760538215,0.113040279009043,0.86300099512281,0.963961312370057
"ENSMUSG00000038453",175.821972801032,-0.0123733013788452,0.141218055042304,0.853308055869841,0.960182571808133
"ENSMUSG00000038456",595.932038636412,0.10883144959418,0.136282625613884,0.135934500173518,0.399475176391573
"ENSMUSG00000038457",6.86933726672901,-0.073195974124058,0.303488589297841,0.39834853589794,0.699707244280893
"ENSMUSG00000038459",1175.34259508159,0.0248143880096353,0.0889042895539219,0.633074006564442,0.85376377029565
"ENSMUSG00000038462",2596.68368071644,0.000980234536237813,0.0622838405852969,0.980149424542555,1
"ENSMUSG00000038463",17.2459236476534,0.00821178973965716,0.167737192001512,0.907228941325424,0.980221594386837
"ENSMUSG00000038467",2832.63937286072,-0.0446074636366537,0.0589403628124727,0.225957713764376,0.530929998245037
"ENSMUSG00000038473",18.9882151376175,-0.133404171715482,0.260857077401827,0.161429629344694,0.440682272444858
"ENSMUSG00000038481",451.877326675432,0.114970086545318,0.142162003864624,0.126536279272758,0.382546113478564
"ENSMUSG00000038482",8951.29540922839,-0.258736794672764,0.170435998844627,0.0110693830679115,0.071257115356317
"ENSMUSG00000038485",623.169593545819,0.102835596276769,0.102548148142395,0.0921466188406629,0.312870460284637
"ENSMUSG00000038486",273.001555448716,-0.20997744549934,0.128933720485525,0.0122833996788,0.077128141150473
"ENSMUSG00000038489",822.470091973375,0.0245239388074266,0.0723951798189146,0.579342138584333,0.830325603960744
"ENSMUSG00000038491",1.38625586222548,0.0331648912106267,0.401180442625182,0.664610833653031,NA
"ENSMUSG00000038495",1173.77067863216,0.356726672461818,0.103144123370307,4.41578778997121e-05,0.000746697185533738
"ENSMUSG00000038496",74.7302136958697,0.405840898578014,0.323835252478794,0.00829189996474518,0.0567589643949456
"ENSMUSG00000038497",365.916809514801,-0.164385789266732,0.145585501413539,0.0461975252891347,0.199543275276987
"ENSMUSG00000038498",0,0,0.661861670476434,NA,NA
"ENSMUSG00000038500",342.221710303162,0.0137425522245366,0.0637160080510701,0.731058803655052,0.905010854379973
"ENSMUSG00000038502",2306.34566432662,-0.0330860286873232,0.0939231736426566,0.54062126768704,0.808550745866292
"ENSMUSG00000038503",3006.95909745314,0.121043709821824,0.100573637693626,0.0522587646348023,0.216635932822096
"ENSMUSG00000038506",464.475802326934,-0.056581674196731,0.106852582102107,0.342163433757395,0.652016829235194
"ENSMUSG00000038507",404.378607133103,1.56250771931373,0.261543006218316,1.52016605804131e-10,7.41825947827305e-09
"ENSMUSG00000038508",273.181044172217,0.0218195067808608,0.184789343831328,0.764149352072923,0.920150376232626
"ENSMUSG00000038510",2380.35207080256,0.00764527741312935,0.085725390157959,0.880151013265416,0.970129460087304
"ENSMUSG00000038515",629.032251006358,-0.202516700539369,0.159666637432091,0.0266006942569238,0.135900041025234
"ENSMUSG00000038517",271.362465379933,0.040260076189484,0.124345754524221,0.531816170665546,0.802970964476669
"ENSMUSG00000038518",6091.66914720861,0.00697409457786293,0.0781054062087139,0.882754687348505,0.971287117829188
"ENSMUSG00000038520",654.150537460521,0.0702346908129707,0.0927926559146757,0.196806079339306,0.493115092037101
"ENSMUSG00000038521",82.1440234855674,-0.0122076676320748,0.180488100683124,0.865197182985854,0.964622019422859
"ENSMUSG00000038522",2.57285535987022,0.026787525913506,0.272125261144829,0.735249261730757,0.906684965373212
"ENSMUSG00000038523",21.8204549560156,0.100364244331599,0.242416668946535,0.251882749324783,0.562389435538282
"ENSMUSG00000038524",153.572538071063,-0.0851235515734999,0.149162020319243,0.2472926790621,0.556946613196893
"ENSMUSG00000038525",2669.22306145914,0.192882115585149,0.103469324396483,0.00814731397809076,0.05590546988595
"ENSMUSG00000038526",193.315205512252,-0.161932086888962,0.249836560449519,0.103710528250147,0.338099823796798
"ENSMUSG00000038527",15.8920074155362,0.116883633156093,0.310186394902693,0.221930916325564,0.526349903576767
"ENSMUSG00000038528",2.56878040967419,-0.0446222599707127,0.31198810993817,0.58653340731078,0.832880787745345
"ENSMUSG00000038530",13.8672807323363,0.206032109038225,0.379945463292423,0.0859581914311684,0.298852894024355
"ENSMUSG00000038533",1599.4966588382,0.0191321938659148,0.0740750690257606,0.672055791219485,0.874478503928749
"ENSMUSG00000038534",240.258501301784,0.14017385217047,0.163621730595277,0.092940178686922,0.314571592914595
"ENSMUSG00000038535",1078.17435503811,0.0109919921465145,0.0711949713723258,0.802301137423571,0.938407081268437
