"ENSEMBL","baseMean.x","log2FoldChange.x","lfcSE.x","pvalue.x","padj.x","Direction.x","SYMBOL.x","tissue","keyvals","baseMean.y","log2FoldChange.y","lfcSE.y","pvalue.y","padj.y","Direction.y","SYMBOL.y"
"ENSMUSG00000058589",47.1067159526562,-1.66732949802613,0.426406616596945,2.60454983499461e-06,5.05118745272067e-05,"Down","Anks1b","Brain","#f75c52ff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058603",2437.35663970187,-0.562940482055295,0.22671545011512,0.000821726343005396,0.00706633695211431,"Down","Rpl28-ps1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058620",64.7336947533632,2.6656552434441,0.52157153345845,2.20165314232922e-09,8.41025435209591e-08,"Up","Adra2b","Kidney","#ffd128ff",64.7336947533632,2.6656552434441,0.52157153345845,2.20165314232922e-09,8.41025435209591e-08,"Up","Adra2b"
"ENSMUSG00000058624",4.13458406828829,-1.0707959123631,1.04489882029697,0.00576271332862377,0.0335681005971922,"Down","Gda","Small Intestine","#00cefdff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058669",20.0187272226189,-0.73080874887328,0.489475313133734,0.00665938577563067,0.0375222969759377,"Down","Nkx2-9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058690",1135.69451049109,0.756409017330123,0.130863069470038,2.19920138044317e-10,1.02677528423957e-08,"Up","Ccser2",NA,NA,1135.69451049109,0.756409017330123,0.130863069470038,2.19920138044317e-10,1.02677528423957e-08,"Up","Ccser2"
"ENSMUSG00000058952",3.16298028871837,-0.673384966433887,0.857954706919455,0.0217328716991327,0.0915566961616358,"Down","Cfi","Liver","#edba00ff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058966",84.1307992654954,-1.39815944887165,0.50012453056342,0.000101833202768671,0.00120483797456636,"Down","Tlcd3b",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000058997",498.898905385067,-0.533979120094624,0.0850187726198977,1.91810933630718e-11,1.05336487571895e-09,"Down","Vwa8",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059003",20.0715840595587,-1.84765688201086,0.720446261368367,9.54285174980389e-05,0.00113535781886448,"Down","Grin2a","Brain","#f75c52ff",NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059043",3.94684700973657,-1.43505762724813,1.33508236031522,0.00248834234745742,0.0172221607991107,"Down","Olfr15",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059049",11.2228621667739,-0.933135849159229,0.711429676730972,0.00580365564197482,0.0337427215762867,"Down","Frem1",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059058",209.534070806354,-0.575474107073771,0.395129615196014,0.0113187703383905,0.0561846174681554,"Down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059142",515.457613151048,-0.727642707503149,0.259115817046494,0.000173153882371897,0.00190645111880202,"Down","Zfp945",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059146",24.3662299123913,-1.86048078919492,0.64702014180211,4.42856301853428e-05,0.00059998699654622,"Down","Ntrk3",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059146",24.3662299123913,-1.86048078919492,0.64702014180211,4.42856301853428e-05,0.00059998699654622,"Down","E430016F16Rik",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059195",202.639087435297,-0.610468065436167,0.511046465603346,0.0172923212439884,0.0774496035302861,"Down",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059248",1446.03159674474,0.775487564285449,0.150777087897017,7.88014068631126e-09,2.72493692834751e-07,"Up","Septin9",NA,NA,1446.03159674474,0.775487564285449,0.150777087897017,7.88014068631126e-09,2.72493692834751e-07,"Up","Septin9"
"ENSMUSG00000059325",70.1887527509889,-1.17873425664533,0.361992147286402,3.1316510645522e-05,0.000446989598421133,"Down","Hopx",NA,NA,NA,NA,NA,NA,NA,NA,NA
"ENSMUSG00000059334",52.2166546577211,1.96119419278651,0.313546720156759,1.14974482709128e-11,6.58799034911622e-10,"Up","Zfp36l3",NA,NA,52.2166546577211,1.96119419278651,0.313546720156759,1.14974482709128e-11,6.58799034911622e-10,"Up","Zfp36l3"
