"","baseMean","log2FoldChange","lfcSE","pvalue","padj"
"ENSMUSG00000029526",0.0315490065192873,0,0.518550835612458,1,NA
"ENSMUSG00000029528",533.849872512117,0.301213004509071,0.165006908418606,0.00594069730873855,0.0402157360782965
"ENSMUSG00000029530",0.170972603841644,0,0.518550835612458,1,NA
"ENSMUSG00000029534",129.781215192789,-0.128368558880672,0.139660383370687,0.144363156434501,0.377058032208844
"ENSMUSG00000029535",627.514181994663,0.0768228225181777,0.0848450845693016,0.235262231456055,0.502525419160015
"ENSMUSG00000029536",550.622236886031,-0.252997698719128,0.0936268046455668,0.00095774237949225,0.00963453455422732
"ENSMUSG00000029538",2971.96231952121,-0.0666480621645711,0.10734953774655,0.371660720777021,0.643094156319539
"ENSMUSG00000029541",0.360897957863232,0,0.511048244382342,1,NA
"ENSMUSG00000029544",341.907951992926,-0.116421911418838,0.123681276589527,0.157524855951932,0.397447026188768
"ENSMUSG00000029545",796.232421806687,0.0750420876072815,0.11889957370603,0.341671623948552,0.615683235849706
"ENSMUSG00000029546",4.22516823199924,0.121617272790889,0.352086617134896,0.229255019226909,0.495537318019297
"ENSMUSG00000029547",2319.91993059685,0.00566674327593558,0.16961681097769,0.946698362996863,0.980916996076161
"ENSMUSG00000029550",1164.18770579328,-0.0320124696965422,0.102649830160609,0.657475687307206,0.843095589071524
"ENSMUSG00000029551",549.905026338581,-0.0113820465163338,0.0891488205417611,0.863869634164916,0.947909382725654
"ENSMUSG00000029552",1037.87379388911,-0.0906396483454169,0.0937962317508156,0.191422812056942,0.445153490573858
"ENSMUSG00000029553",0.0378778169817939,0,0.518550835612458,1,NA
"ENSMUSG00000029554",1455.50224362179,-0.264117865142951,0.0743746693222945,5.33899030636076e-05,0.000834239116476681
"ENSMUSG00000029556",58.3039287983196,0.197964589444964,0.247601700489589,0.0828304151688176,0.266992932763472
"ENSMUSG00000029557",354.704473003713,-0.0280201247235122,0.0786661158577285,0.647225792908038,0.837899170811947
"ENSMUSG00000029559",966.085380232903,0.179649831886776,0.0869139312810205,0.00944213995449003,0.0577278749045682
"ENSMUSG00000029560",847.026774968754,0.0366458690516599,0.0747686743185958,0.535407628140916,0.772164897507209
"ENSMUSG00000029561",218.109487704837,0.238570467755627,0.23074462096329,0.04266966943912,0.171425059750884
"ENSMUSG00000029563",5.40392937736727,0.029632102330617,0.286929154010574,0.729338117734153,0.880796486434346
"ENSMUSG00000029564",0.133869252055246,0.0055435600542151,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000029569",746.232682338176,0.212900915860335,0.125401039948075,0.0166977545077653,0.0885422236944449
"ENSMUSG00000029570",97.0756902021286,0.180659524645767,0.200339336202372,0.086143359418703,0.273920076830481
"ENSMUSG00000029571",712.135431026056,0.0101896587351884,0.109394094063809,0.891130174623837,0.958731701907757
"ENSMUSG00000029575",717.171990899943,0.124280079907766,0.125787638574207,0.136636559677207,0.36465109017592
"ENSMUSG00000029576",632.362456930819,0.0771716367636961,0.138794955219344,0.360392857477205,0.633896386979882
"ENSMUSG00000029577",1804.77686538444,-0.00517420387291754,0.101214826123451,0.942295339267551,0.979549353934852
"ENSMUSG00000029578",4000.89380180153,-0.0956422459738682,0.0709005478015278,0.0950926704212897,0.291468042183128
"ENSMUSG00000029580",84423.7618114887,-0.0472766627002311,0.0726496063902928,0.414558720808595,0.680841654217911
"ENSMUSG00000029581",5226.36252841895,-0.10436925905172,0.178510757616398,0.26193124241178,0.534231391469108
"ENSMUSG00000029586",0.273666311594439,-0.0153004473983824,0.505907326335827,0.737766278066764,NA
"ENSMUSG00000029587",511.662969173815,-0.0333024695355329,0.0984456564942735,0.636831624327806,0.831615375706328
"ENSMUSG00000029591",1795.15171425595,0.302551006773745,0.134217974913501,0.00217987145224746,0.018651207133839
"ENSMUSG00000029592",571.035152531521,0.0471436539091755,0.0833456395584392,0.459197906390359,0.716165400435197
"ENSMUSG00000029594",1664.29628849525,0.0718842875135201,0.114744833337994,0.353197125687612,0.626850089096261
"ENSMUSG00000029595",3.04784300827735,0.0266367066400913,0.300513305319065,0.750582112654207,0.892777180177333
"ENSMUSG00000029596",4.93950321091147,-0.0302715048545458,0.304979236851297,0.717489074150766,0.874520090827114
"ENSMUSG00000029597",0.799945844604275,-0.0320174837995923,0.393380221348616,0.64075887565285,NA
"ENSMUSG00000029598",832.233485254901,0.0431554462351943,0.117111006889238,0.576977289089356,0.798154274785193
"ENSMUSG00000029599",4716.05008363957,0.0386315072129789,0.0928689746245277,0.571012501372603,0.794809651582585
"ENSMUSG00000029600",421.384326487033,0.171051081569844,0.117597173639039,0.0397315708965174,0.163798212802836
"ENSMUSG00000029601",15.5427858569674,0.22229098333448,0.284045084213519,0.0691454419728561,0.238357967509685
"ENSMUSG00000029602",163.039656221982,0.0979427118438658,0.127881018108578,0.236450215896081,0.503794620054431
"ENSMUSG00000029603",1231.70943530839,-0.175341910135362,0.145068546987063,0.0592249138471026,0.214958898914396
"ENSMUSG00000029605",11.1880384718868,-0.00371666190333179,0.226850915490872,0.965734268208012,0.988062196685917
"ENSMUSG00000029607",10.7421854712786,-0.0142198117052746,0.227684829269965,0.86983374885413,0.950195987254111
"ENSMUSG00000029608",2.60027182596867,0.0958332001591997,0.367631263730679,0.294290334152304,0.568250500383835
"ENSMUSG00000029610",1458.02242452879,-0.00473819562247242,0.0749298667954278,0.936243671364857,0.977481920791098
"ENSMUSG00000029613",1385.89497171584,0.00658535819366128,0.0666803305597031,0.90387302882538,0.964160907400045
"ENSMUSG00000029614",45686.3619590139,0.104666740220494,0.0821908213995226,0.101181946901308,0.303049867497872
"ENSMUSG00000029616",1505.79210548537,-0.181511125021636,0.0654427275525827,0.0013101678314099,0.0124319210404017
"ENSMUSG00000029617",1669.06710625256,0.033779533392003,0.0720671772828708,0.557686302043186,0.786539366097092
"ENSMUSG00000029618",0.11797352254601,0.0107279726348967,0.521234644922915,0.791597137262407,NA
"ENSMUSG00000029620",0.0301681058499149,0,0.518550835612458,1,NA
"ENSMUSG00000029621",1946.05887768536,-0.0082404371443251,0.0651942741273254,0.877894392998682,0.953461560531935
"ENSMUSG00000029622",2207.86771754413,0.20765330241248,0.141787400166598,0.0278742897295155,0.128349658240037
"ENSMUSG00000029623",8707.34440072681,-0.154806538052293,0.0976031455384052,0.0351756854705734,0.151093756675426
"ENSMUSG00000029624",615.244938041727,0.0419521989518948,0.0806057454411882,0.500467670273126,0.747015908691832
"ENSMUSG00000029625",2340.58644936561,0.0509255286943782,0.0516254546832833,0.254698776585449,0.526453876451566
"ENSMUSG00000029627",116.020069716767,0.05550165836424,0.131224606770576,0.496180325613981,0.744244797789056
"ENSMUSG00000029629",2282.52682257207,-0.228662622981647,0.0684566951357102,0.000144504159242423,0.00198808163926962
"ENSMUSG00000029630",0.032541949387878,0,0.518550835612458,1,NA
"ENSMUSG00000029632",2653.79973257043,0.0265467625204979,0.0878775244256152,0.686753751005562,0.858802594818881
"ENSMUSG00000029633",3.29272536197794,0.13633051066958,0.372539971889958,0.190197426575506,0.443352108438355
"ENSMUSG00000029634",1309.84899555145,0.0706454161640383,0.114021984381122,0.359761437374724,0.633077843688208
"ENSMUSG00000029635",2479.80997397846,-0.0138963893319177,0.0669572792182015,0.799399721256011,0.917843575637134
"ENSMUSG00000029636",1106.56106527023,-0.057213431457163,0.0856106567948648,0.377990159848011,0.648833946852492
"ENSMUSG00000029638",207.193606821365,-0.103928999881336,0.176520887181425,0.262470898341197,0.534602257175822
"ENSMUSG00000029640",1340.29965947812,0.118030373276647,0.0667099044687287,0.032568707887561,0.143120626662189
"ENSMUSG00000029641",58.2949138848706,-0.744698819883669,0.372429255302775,0.000727468795015017,0.00770603374954481
"ENSMUSG00000029642",2028.57959554246,-0.0089961633364369,0.0631360885250368,0.863628774897278,0.947803991702176
"ENSMUSG00000029644",1.27232699990346,0.0663949053349093,0.381517693832026,0.406174253328575,NA
"ENSMUSG00000029646",6.04994983322419,0.471653844575956,0.592826634467203,0.0148568000595537,0.081220298117371
"ENSMUSG00000029647",1161.35110687919,-0.0042282421456288,0.0817532292058678,0.946332741158467,0.980804710743427
"ENSMUSG00000029648",339.15488610974,-0.0194146676305742,0.179288820173162,0.820557856550086,0.928966328393698
"ENSMUSG00000029649",2736.01359799442,0.0976360615244082,0.0806518006349077,0.120416525097754,0.33714797838224
"ENSMUSG00000029650",105.153876665675,-0.0839626185892753,0.178239049599883,0.354880238812422,0.628316336257193
"ENSMUSG00000029651",104.126614503766,0.0178910742718698,0.149784860562417,0.830027072621256,0.933615109429873
"ENSMUSG00000029655",1878.80840530787,0.121974439719775,0.0839797338736938,0.0617356690227265,0.221049409951209
"ENSMUSG00000029656",3.5092068094152,0.218610166840582,0.473478005142271,0.07741457984504,0.255453372959321
"ENSMUSG00000029657",5942.93814560489,-0.01724911484412,0.101931019823893,0.810147550611197,0.923458228385902
"ENSMUSG00000029658",0.340443969667911,-0.0136391066032103,0.459955608142676,0.802725468739244,NA
"ENSMUSG00000029659",1.89171102214033,0.0518261718379573,0.342532230479929,0.527466857762847,NA
"ENSMUSG00000029660",16.4871258385049,-0.377864210633657,0.503267654753077,0.0257807727729798,0.121261698579173
"ENSMUSG00000029661",17.5851167417724,0.0205743874567057,0.219220259613546,0.812938598367779,0.925086467328377
"ENSMUSG00000029663",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029664",0.965607211272335,-0.0245922256117025,0.360546166531189,0.736584142656229,NA
"ENSMUSG00000029669",56.7591633089764,-0.00568830384679247,0.144111882359557,0.944990831800434,0.980646959401954
"ENSMUSG00000029670",753.046697246333,0.0176853793456876,0.101551833799909,0.805059396576216,0.920810174320371
"ENSMUSG00000029671",9.75580413307972,0.102834569008259,0.252700680859464,0.295739639543425,0.569281697587557
"ENSMUSG00000029672",2298.83412014254,-0.00624930925312526,0.0887903102609493,0.924809001837985,0.973260130398449
"ENSMUSG00000029673",521.30755473015,-0.32012071921927,0.199261860121719,0.00807824936646981,0.0514175851996708
"ENSMUSG00000029674",424.533291015089,0.0543971515798586,0.159857841876517,0.528139768113324,0.767551527048069
"ENSMUSG00000029675",56.1507158812998,0.327541160243026,0.256121204866163,0.014661170687886,0.0803975303003674
"ENSMUSG00000029676",955.344681415905,0.218769326224166,0.0730869174462101,0.000499504498241468,0.00566114997025987
"ENSMUSG00000029678",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029679",0.133073802239256,-0.012221160466817,0.522008703291877,0.763846271672646,NA
"ENSMUSG00000029680",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029681",654.117683193839,0.0120898634493033,0.10820155588961,0.870309521216139,0.950262941820256
"ENSMUSG00000029682",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029683",0.0941459801614512,0.00554356005421511,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000029684",1233.57684913744,0.0116393778582774,0.104897823430359,0.873113354310002,0.95173943929639
"ENSMUSG00000029685",0.171452611973925,0,0.518550835612458,1,NA
"ENSMUSG00000029686",4473.70601329216,-0.0379984732129207,0.0841530961566148,0.553074841281608,0.783594626484675
"ENSMUSG00000029687",5410.14230641535,-0.0975998973779162,0.0759177339049473,0.105207339739794,0.310303237265796
"ENSMUSG00000029695",80.693054641027,-0.425755966416716,0.346469724436983,0.00984474224513006,0.0596157310733527
"ENSMUSG00000029697",0.931969812005314,0.0617972789301678,0.393884051465146,0.420300960984305,NA
"ENSMUSG00000029699",152.768198648994,-0.447945157236236,0.172835191089741,0.00030091582272256,0.00368897641708048
"ENSMUSG00000029700",0.103715527361775,0,0.518550835612458,1,NA
"ENSMUSG00000029701",3695.72238656071,0.00725304581462051,0.0583879549195265,0.883228023775057,0.955437072024109
"ENSMUSG00000029703",2279.80683778006,-0.00307683459144831,0.0644750192247091,0.953882525346808,0.984294824114226
"ENSMUSG00000029705",1128.278222196,-0.146080068362283,0.104897067339833,0.0560767371374781,0.207369707090542
"ENSMUSG00000029706",0.149263144841295,0,0.518550835612458,1,NA
"ENSMUSG00000029707",0.348150011530342,0.0159421143554675,0.428725338023005,0.790499610181001,NA
"ENSMUSG00000029708",615.251704000223,0.0403730281821033,0.0986613159411105,0.567943259364355,0.792236378842581
"ENSMUSG00000029710",993.735778617433,-0.189905853859881,0.196690986092754,0.0727022629569019,0.246036435069665
"ENSMUSG00000029711",2.0745271201666,0.0577955002998302,0.354580737904814,0.478825910588685,NA
"ENSMUSG00000029712",0.941874172178004,0.0637201205711816,0.429212296783098,0.380444961335419,NA
"ENSMUSG00000029713",2211.97642621072,-0.133291170288877,0.126325687397777,0.113376693567166,0.325203116080482
"ENSMUSG00000029714",2056.44742358975,-0.473761591777294,0.163067087715364,9.97729820988277e-05,0.00144636681197715
"ENSMUSG00000029715",396.42645795016,0.105917596649911,0.0959762831938618,0.134737340530544,0.361760270779404
"ENSMUSG00000029716",20.0211026278559,0.0831025425044372,0.197619893909185,0.367705052941845,0.640376523317229
"ENSMUSG00000029718",796.409935224736,-0.00591402942197609,0.121565055894291,0.939594805448344,0.978652236964261
"ENSMUSG00000029720",828.053902766954,0.163852710010749,0.140448990452297,0.0708553271089005,0.242280735547438
"ENSMUSG00000029722",590.060307860027,0.134023948257356,0.12884891531591,0.115159532655164,0.32843898429165
"ENSMUSG00000029723",352.158059700953,0.0505586510321023,0.148001855423866,0.549527550676247,0.781881153794693
"ENSMUSG00000029725",354.54096123828,-0.108229789524808,0.12736506305816,0.19288997660222,0.447352823637554
"ENSMUSG00000029726",1724.86859480387,-0.0155166711979252,0.114210376973986,0.838279664758389,0.936207466710947
"ENSMUSG00000029727",3.71552918967876,0.0857508308026772,0.286171477652086,0.369049448956377,0.64172121184488
"ENSMUSG00000029729",617.20451607031,-0.148073224103912,0.126939475728517,0.0825189672958977,0.266260779735259
"ENSMUSG00000029730",14905.0180825488,-0.046150612050758,0.0865117309589248,0.479473928909162,0.73163249724466
"ENSMUSG00000029735",230.246874220424,1.30235949333053,0.145693113725723,4.68556984810119e-20,5.72570628297134e-18
"ENSMUSG00000029736",4.71138481536902,0.278356791193405,0.458111386102087,0.0517768698677054,0.195987357838775
"ENSMUSG00000029752",15653.2404111232,0.067744813217331,0.120788962980233,0.392587749110733,0.662292058521939
"ENSMUSG00000029754",0.665171271311238,0.0615916413445314,0.404961935541114,0.411907449246697,NA
"ENSMUSG00000029755",1.94739071083031,0.0803696476763719,0.377564059807746,0.344299419387386,NA
"ENSMUSG00000029757",9.11413336314607,-0.0017009917733712,0.229832170988851,0.984314437074115,0.994065803874966
"ENSMUSG00000029759",11.9409298852479,-0.101948554413798,0.258069117060245,0.300135140352259,0.573984368031211
"ENSMUSG00000029761",5147.20311318291,-0.0476841748400525,0.154631578653496,0.575667704615277,0.797499015763042
"ENSMUSG00000029762",116.84602825117,-0.180749563201898,0.232581460068448,0.0993638925139313,0.300043383968489
"ENSMUSG00000029763",3441.78010640752,0.0208455518741799,0.0603865655183632,0.680543839595467,0.8560372645807
"ENSMUSG00000029765",8.61604977186608,-0.0148721755425897,0.256380331513343,0.863418735553473,0.947737165650708
"ENSMUSG00000029766",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029767",6102.74194924485,0.0927908605900407,0.0908211801714871,0.172416591796606,0.419124903011821
"ENSMUSG00000029769",985.872960568651,0.320625664683244,0.136358857566767,0.00147269617396279,0.0136681328173421
"ENSMUSG00000029771",13.0826872669771,0.503808781140594,0.502408901429659,0.0110340312008562,0.0655066137595519
"ENSMUSG00000029772",828.328664272497,-0.0980956437395124,0.0988869604399645,0.172581414730141,0.419418601351437
"ENSMUSG00000029775",1564.04992584888,-0.0466430194462784,0.067265646125651,0.394715148786272,0.664235070737351
"ENSMUSG00000029776",1149.07493648578,0.156514665476793,0.124255628341429,0.0650823850631816,0.229497873928863
"ENSMUSG00000029777",15599.9579259083,0.0905633064376128,0.106119270795228,0.225919351634106,0.49185708088179
"ENSMUSG00000029778",33.1118545161013,0.0300642637425463,0.185787852966104,0.727896347436294,0.880134745979513
"ENSMUSG00000029780",589.797907422409,0.0957252639002084,0.146015660815395,0.271991115292655,0.545040116769041
"ENSMUSG00000029781",6158.29590993172,-0.0672517172193173,0.11414857562671,0.382920446740978,0.653631530701541
"ENSMUSG00000029782",2767.74535986552,0.360151060915996,0.129288682703176,0.000327436199153704,0.00395558698635428
"ENSMUSG00000029784",4.80710374965912,0.126850076773352,0.327874448934142,0.222647746055591,0.487686313117056
"ENSMUSG00000029787",1205.3202763512,0.0220652923819823,0.100316572298349,0.756639560533025,0.896718866764807
"ENSMUSG00000029788",0.0573782022994264,0,0.518550835612458,1,NA
"ENSMUSG00000029790",348.441773468049,0.178387613206857,0.156656601743431,0.0641178290544299,0.227104826321925
"ENSMUSG00000029797",38.748481181741,0.124255715944199,0.257779155316256,0.225167626600428,0.490893237177947
"ENSMUSG00000029798",186.338381159239,-0.202863652470609,0.153540472218672,0.0376914700515734,0.15833241374904
"ENSMUSG00000029802",1815.27708853306,-0.761855769911106,0.111140090831396,1.91601438389129e-13,1.36287247015372e-11
"ENSMUSG00000029804",631.874564853964,-0.137962688877447,0.0972000185067768,0.0572316165027422,0.210051271735036
"ENSMUSG00000029810",12.0594017792398,-0.0820790904284209,0.324882261732964,0.373535104922906,0.644648517991875
"ENSMUSG00000029811",1.06299293622383,0.124817384261494,0.454163752025757,0.175094750939894,NA
"ENSMUSG00000029813",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029814",3463.3173760583,-0.153124941285748,0.106881028030095,0.0487191863442635,0.187774737015911
"ENSMUSG00000029815",1122.6318362743,0.107795685931402,0.0964818968309694,0.12954224985337,0.353247002384616
"ENSMUSG00000029816",52.2845823241242,0.00587346031341349,0.159094176282913,0.944284945868701,0.980494794002672
"ENSMUSG00000029817",6240.21038439937,-0.0486710009569329,0.0773913173713215,0.421714628647723,0.686812982991161
"ENSMUSG00000029819",2.23109921317187,0,0.364921319370838,1,NA
"ENSMUSG00000029821",202.361396385923,-0.0973128671251182,0.11947557663068,0.223952419618408,0.488927624586824
"ENSMUSG00000029822",341.647359229662,-0.0667980553701876,0.107122713551507,0.370053920084575,0.642166044607776
"ENSMUSG00000029823",4865.72960942085,-0.0333053251491831,0.0749126836126216,0.573764724989028,0.796415593282325
"ENSMUSG00000029826",937.372968043131,-0.305686243731825,0.252332599276851,0.0191978774574966,0.0979050663382179
"ENSMUSG00000029828",23.1953911918445,-0.289575046971054,0.313281453692817,0.0350787995274806,0.150881578382753
"ENSMUSG00000029829",1.6581159564284,-0.00409865973743694,0.32841354906946,0.957872080095152,NA
"ENSMUSG00000029830",0.541162612223049,0.0368354044975216,0.428897791164535,0.56725324733401,NA
"ENSMUSG00000029831",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029832",87.2631614146976,-0.0768410200996695,0.135527739448983,0.358115229099658,0.631731526653067
"ENSMUSG00000029833",3154.1293271216,0.0496228516353658,0.0738165454163599,0.397157640908185,0.666418942156677
"ENSMUSG00000029836",10124.0726706891,0.00677121822031277,0.0772580445993623,0.910866407397269,0.966968108493297
"ENSMUSG00000029837",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029838",219.304171537887,-0.0987119317897385,0.165217309523565,0.276544621591578,0.549428881855159
"ENSMUSG00000029840",3779.94334195987,0.171505253926502,0.0981996749217631,0.0215121879916011,0.106433127351127
"ENSMUSG00000029843",21.0164526296815,0.00978479809418659,0.19904458086591,0.909463121824119,0.966447153761814
"ENSMUSG00000029844",57.3478537299936,0.831645039810232,0.439683535193103,0.000831321002048387,0.00858941586018884
"ENSMUSG00000029847",22.6527880961753,0.0136450958509255,0.213966947454533,0.874722005928255,0.952316397017011
"ENSMUSG00000029848",12.7434643116621,0.0674638908111839,0.257003793349506,0.465289282956795,0.720361374239047
"ENSMUSG00000029851",130.329595376065,0.209581276900352,0.153026186969517,0.032529921483449,0.142983143472213
"ENSMUSG00000029859",2401.45491151907,0.848871624031968,0.243834255120723,1.03401907920893e-05,0.000199509167074492
"ENSMUSG00000029860",1132.49758460771,0.0781401006887977,0.195628072945447,0.393141527285704,0.662800551767115
"ENSMUSG00000029861",177.085717506875,0.468419713791927,0.179421698436193,0.000252686370304759,0.00318161180787294
"ENSMUSG00000029862",47.2697309218184,-0.001580196208549,0.169972760547035,0.985125205448976,0.994357820156403
"ENSMUSG00000029863",947.194291157981,-0.178452704958766,0.113945593654368,0.0297656058420835,0.134364609085399
"ENSMUSG00000029864",56.1918749558792,0.0308203543221382,0.152649956822231,0.714000797309401,0.873006111206613
"ENSMUSG00000029865",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029866",0.0581947959387684,0,0.518550835612458,1,NA
"ENSMUSG00000029867",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029868",5.09809177958335,-0.0439914507467624,0.307994370708009,0.606603061669604,0.815829340881903
"ENSMUSG00000029869",99.9601664776537,-0.419542124024963,0.289522063007207,0.00625559333323124,0.0419452605386518
"ENSMUSG00000029875",3.29688457999982,0.220129718756239,0.56196715386741,0.0641483895937153,0.227128668429605
"ENSMUSG00000029878",1.06803212360706,-0.0332525257922223,0.390723111199047,0.631469338788121,NA
"ENSMUSG00000029882",0.704094585020824,-0.00452008298238484,0.381799739714826,0.946232691473826,NA
"ENSMUSG00000029883",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029885",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029909",0,0,0.574373177596317,NA,NA
"ENSMUSG00000029910",3202.86352425141,0.127855775332644,0.0886740458073052,0.0598641822021756,0.216216541364167
"ENSMUSG00000029911",3999.47706048632,0.127599818321749,0.109404884947057,0.099877335325062,0.301116818488322
"ENSMUSG00000029913",847.585695480078,0.346424425318059,0.12445284914868,0.000367907017305108,0.00437763863096953
"ENSMUSG00000029915",0.0323379812682575,0,0.518550835612458,1,NA
"ENSMUSG00000029916",832.861527273395,0.246964106212659,0.079034982595474,0.000267132961655831,0.00332616306208041
"ENSMUSG00000029917",1.80286545246961,0.0329051946250039,0.324928217783806,0.68472045648635,NA
"ENSMUSG00000029918",1047.31496761496,0.14334193446412,0.0883328496650363,0.0359814270388496,0.1532426147546
"ENSMUSG00000029919",4.40592279724186,0.228249584821704,0.436637366858318,0.0770016816902031,0.254586309873836
"ENSMUSG00000029920",2982.38184458926,0.00526648233747497,0.0828536073703991,0.933762828962524,0.97696628951818
"ENSMUSG00000029922",10478.0990076226,0.684159443169715,0.0718262876220481,2.38010297204581e-23,3.62975223648875e-21
"ENSMUSG00000029923",35.1480222801071,0.0652216354833107,0.161619941735207,0.454739047210912,0.712065915638378
"ENSMUSG00000029924",1282.5165935756,0.216259853202717,0.0815286802557049,0.00145177474607186,0.0135264819082931
"ENSMUSG00000029925",0.557365617534513,0.0912487311690318,0.526023079202959,0.213706904573186,NA
"ENSMUSG00000029992",1015.81823842571,0.0735314099746913,0.0956690896820126,0.292739078689009,0.56700721977734
"ENSMUSG00000029993",1666.43083253918,0.21087561762698,0.11976295264216,0.0148489880345065,0.0812008774818696
"ENSMUSG00000029994",828.592554464686,-0.337585353005676,0.182585961493967,0.00423115795509222,0.0310502633559977
"ENSMUSG00000029998",1390.76781123554,-0.0156096497481896,0.07582695070697,0.793785496430682,0.915090282925622
"ENSMUSG00000029999",78.8297323144094,0.0823068588880739,0.160902802186115,0.352917088328271,0.626644789009113
"ENSMUSG00000030000",21.6315526029694,-0.0615954833976576,0.234625855413319,0.4994817194781,0.746703012591646
"ENSMUSG00000030001",2.07986894587975,-0.0454794547487084,0.33656670455358,0.576924570371354,NA
"ENSMUSG00000030002",2307.00254336233,-0.0501447797101152,0.0730062459586431,0.388504161867146,0.658936170738081
"ENSMUSG00000030004",0.164963836094277,0.0147673125059244,0.523484666198405,0.717764336992645,NA
"ENSMUSG00000030007",17907.0800577149,0.18009961743412,0.0778985680122271,0.00499477937717901,0.0353304190230662
"ENSMUSG00000030008",168.516209047815,0.160398152151279,0.145156115602748,0.0806341119496449,0.262667089598822
"ENSMUSG00000030016",3553.52053299268,0.113198181052251,0.0818180502604452,0.0763449293774566,0.253371063496249
"ENSMUSG00000030017",0.032541949387878,0,0.518550835612458,1,NA
"ENSMUSG00000030019",1625.13005946004,-0.142659495245317,0.121262308094287,0.0854252188049023,0.27254576503395
"ENSMUSG00000030020",220.694759183263,0.298196092039861,0.166352627034923,0.00653430723981642,0.0433565955143127
"ENSMUSG00000030022",625.066409357819,0.0490160783364829,0.21350689664746,0.582090380160597,0.801067637669756
"ENSMUSG00000030029",441.521767670509,0.0689254296013897,0.171356405717864,0.436522575197923,0.698641386588941
"ENSMUSG00000030030",77.7226493239316,-0.486879361640277,0.397200029886525,0.00788482465663563,0.0504898933253091
"ENSMUSG00000030031",745.420209704892,0.0445912466939173,0.0793708304450735,0.46932231549739,0.723614801243693
"ENSMUSG00000030032",110.582092197938,-0.19059058741445,0.153346384320842,0.0483229365715531,0.186851955347569
"ENSMUSG00000030034",480.724244790114,-0.0943397354156997,0.117994665691269,0.234686812338431,0.50181168517467
"ENSMUSG00000030035",463.860495464903,-0.425480548078538,0.140725308006521,9.50813751853926e-05,0.00139104854578599
"ENSMUSG00000030036",1418.04697876404,-0.520237540955115,0.199990119055207,0.000203650956692866,0.00266268737135536
"ENSMUSG00000030037",705.561848952903,-0.0289218479513991,0.0862906651104333,0.656749547955753,0.842762148098682
"ENSMUSG00000030041",112.897010674795,0.0465657847854251,0.130891954764421,0.565965754056611,0.790982783693635
"ENSMUSG00000030042",1414.96866669769,0.362604894383445,0.0795512467851925,4.16124677640458e-07,1.1251893233844e-05
"ENSMUSG00000030043",1.07979330630499,0,0.389576278882852,1,NA
"ENSMUSG00000030045",1252.38911062442,-0.0312165679630968,0.0613100424516618,0.541907492015611,0.777246446489624
"ENSMUSG00000030046",0.249393183967012,0.0055435600542151,0.519350555309508,0.890847771202375,NA
"ENSMUSG00000030047",1.65979203075457,0.0644319424443054,0.340325244585337,0.451657022479833,NA
"ENSMUSG00000030048",0,0,0.574373177596317,NA,NA
"ENSMUSG00000030049",0,0,0.574373177596317,NA,NA
"ENSMUSG00000030050",0,0,0.574373177596317,NA,NA
"ENSMUSG00000030051",271.615229401519,0.0836832031270914,0.0997311266611537,0.244526565288682,0.513371135913892
"ENSMUSG00000030054",0.126861011175941,-0.00611903501740906,0.519524936893017,0.879625812703362,NA
"ENSMUSG00000030055",59.6751283123841,0.0353586853370018,0.230463548513179,0.688359798124816,0.85957047239967
"ENSMUSG00000030056",3020.4389583403,-0.0203967712822727,0.0639619090504993,0.699608250113102,0.865771235553711
"ENSMUSG00000030057",14631.6845973761,0.246914408699688,0.0929871079286521,0.00114811476620709,0.0112066112586819
"ENSMUSG00000030058",3932.57850344887,0.0117736195040436,0.0616376992563818,0.818966878097854,0.92823387818416
"ENSMUSG00000030059",1244.94703119091,-0.056265606440359,0.0744831326888645,0.34023963599783,0.61484388861756
"ENSMUSG00000030060",893.466532576199,0.0488858897867771,0.0910886305598453,0.468657256700272,0.723167661039119
"ENSMUSG00000030061",3432.20907286229,0.017177290762743,0.0910326575987479,0.798413947277151,0.917647798499952
"ENSMUSG00000030062",7861.59235845485,0.117738725547687,0.0793266690290342,0.0601183430169303,0.216929012479982
"ENSMUSG00000030064",425.666429506095,-0.034096438307776,0.154002863190543,0.686191043780966,0.858484326119815
"ENSMUSG00000030067",979.343692847228,-0.274498061782926,0.124662453824023,0.00312295410454935,0.0244488189301947
"ENSMUSG00000030068",1.12259657052891,0.0559004415878337,0.398037262657839,0.451592864773327,NA
"ENSMUSG00000030069",3.60165418193477,0.0966237842363553,0.295292738517136,0.322154257654307,0.597052517091511
"ENSMUSG00000030074",11.6369755269947,-0.226462224297636,0.350978273337637,0.0780163155386124,0.256816615975232
